,text,label
2294,H3C SecPath F10x0 防火墙H3C SecPath F10X0系列防火墙是新华三技术有限公司伴随Web2.0时代的到来并结合当前安全与网络深入融合的技术趋势，针对中小型企业、园区网互联网出口以及广域网分支市场推出的下一代高性能防火墙产品。H3C SecPath F10x0 防火墙产品特点高性能的软硬件处理平台* H3C SecPath F10X0采用了先进的最新64位多核高性能处理器和高速存储器。电信级设备高可靠性* 采用H3C公司拥有自主知识产权的软、硬件平台。产品应用从电信运营商到中小企业用户，经历了多年的市场考验。* 支持H3C SCF虚拟化技术，可将多台设备虚拟化为一台逻辑设备，对外呈现为一个网络节点，资源统一管理，完成业务备份同时提高系统整体性能。强大的安全防护功能* 支持丰富的攻击防范功能。包括：Land、Smurf、Fraggle、Ping of Death、Tear Drop、IP Spoofing、IP分片报文、ARP欺骗、ARP主动反向查询、TCP报文标志位不合法、超大ICMP报文、地址扫描、端口扫描等攻击防范，还包括针对SYN Flood、UPD Flood、ICMP Flood、DNS Flood等常见DDoS攻击的检测防御。* 最新支持SOP 1:N完全虚拟化。可在H3C SecPath F10X0设备上划分多个逻辑的虚拟防火墙，基于容器化的虚拟化技术使得虚拟系统与实际物理系统特性一致，并且可以基于虚拟系统进行吞吐、并发、新建、策略等性能分配。* 支持安全区域管理。可基于接口、VLAN划分安全区域。* 支持包过滤。通过在安全区域间使用标准或扩展访问控制规则，借助报文中UDP或TCP端口等信息实现对数据包的过滤。此外，还可以按照时间段进行过滤。* 支持基于应用、用户的访问控制，将应用与用户作为安全策略的基本元素，并结合深度防御实现下一代的访问控制功能。* 支持应用层状态包过滤（ASPF）功能。通过检查应用层协议信息（如FTP、HTTP、SMTP、RTSP及其它基于TCP/UDP协议的应用层协议），并监控基于连接的应用层协议状态，动态的决定数据包是被允许通过防火墙或者是被丢弃。* 支持验证、授权和计帐（AAA）服务。包括：基于RADIUS/HWTACACS+、CHAP、PAP等的认证。* 支持静态和动态黑名单。* 支持NAT和NAT多实例。* 支持VPN功能。包括：支持L2TP、IPSec/IKE、GRE、SSL等，并实现与智能终端对接。* 支持丰富的路由协议。支持静态路由、策略路由，以及RIP、OSPF等动态路由协议。* 支持安全日志。* 支持流量监控统计、管理。灵活可扩展的一体化DPI深度安全* 与基础安全防护高度集成的一体化安全业务处理平台。* 全面的应用层流量识别与管理：通过H3C长期积累的状态机检测、流量交互检测技术，能精确检测Thunder/Web Thunder（迅雷/Web迅雷）、BitTorrent、eMule（电骡）/eDonkey（电驴）、微信、微博、QQ、MSN、PPLive等P2P/IM/网络游戏/炒股/网络视频/网络多媒体等应用；支持P2P流量控制功能，通过对流量采用深度检测的方法，即通过将网络报文与P2P协议报文特征进行匹配，可以精确的识别P2P流量，以达到对P2P流量进行管理的目的，同时可提供不同的控制策略，实现灵活的P2P流量控制。* 高精度、高效率的入侵检测引擎。采用H3C公司自主知识产权的FIRST（Full Inspection with Rigorous State Test，基于精确状态的全面检测）引擎。FIRST引擎集成了多项检测技术，实现了基于精确状态的全面检测，具有极高的入侵检测精度；同时，FIRST引擎采用了并行检测技术，软、硬件可灵活适配，大大提高了入侵检测的效率。* 实时的病毒防护：采用流引擎查毒技术，可迅速、准确查杀网络流量中的病毒等恶意代码。* 海量URL分类过滤：支持本地+云端方式，139个分类库，超2000万条URL规则。* 全面、及时的安全特征库。通过多年经营与积累，H3C公司拥有业界资深的攻击特征库团队，同时配备有专业的攻防实验室，紧跟网络安全领域的最新动态，从而保证特征库的及时准确更新。业界领先的IPv6* 支持IPv6状态防火墙，真正意义上实现IPv6条件下的防火墙功能，同时完成IPv6的攻击防范。* 支持IPv4/IPv6双协议栈，并支持IPv6数据报文转发、静态路由、动态路由及组播路由等功能。* 支持IPv6各种过渡技术，包括NAT-PT、IPv6 Over IPv4 GRE隧道、手工隧道、6to4隧道、IPv4兼容IPv6自动隧道、ISATAP隧道、NAT444、DS-Lite等。* 支持IPv6 ACL、Radius等安全技术。下一代多业务特性* 集成链路负载均衡特性，通过链路状态检测、链路繁忙保护等技术，有效实现企业互联网出口的多链路自动均衡和自动切换。* 一体化集成SSL VPN特性，满足移动办公、员工出差的安全访问需求，不仅可结合USB-Key、短信进行移动用户的身份认证，还可与企业原有认证系统相结合、实现一体化的认证接入。* 数据防泄漏（DLP），支持邮件过滤，提供SMTP邮件地址、标题、附件和内容过滤；支持网页过滤，提供HTTP URL和内容过滤；支持网络传输协议的文件过滤；支持应用层过滤，提供Java/ActiveX Blocking和SQL注入攻击防范。* 入侵防御（IPS），支持Web攻击识别和防护，如跨站脚本攻击、SQL注入攻击等。* 防病毒（AV），高性能病毒引擎，可防护500万种以上的病毒和木马，病毒特征库每日更新。* 未知威胁防御，借助态势感知平台，NGFW可以快速发现攻击、定位问题，确保一旦单点受到攻击，全网实施策略升级及综合预警、响应。专业的智能管理* 支持智能安全策略：实现策略冗余检测、策略匹配优化建议、动态检测内网业务动态生成安全策略并推荐。* 支持标准网管 SNMPv3，并且兼容SNMP v1和v2。* 提供图形化界面，简单易用的Web管理。* 可通过命令行界面进行设备管理与防火墙功能配置，满足专业管理和大批量配置需求。* 通过H3C IMC SSM安全管理中心实现统一管理，集安全信息与事件收集、分析、响应等功能为一体，解决了网络与安全设备相互孤立、网络安全状况不直观、安全事件响应慢、网络故障定位困难等问题，使IT及安全管理员脱离繁琐的管理工作，极大提高工作效率，能够集中精力关注核心业务。* 基于先进的深度挖掘及分析技术，采用主动收集、被动接收等方式，为用户提供集中化的日志管理功能，并对不同类型格式（Syslog、二进制流日志等）的日志进行归一化处理。同时，采用高聚合压缩技术对海量事件进行存储，并可通过自动压缩、加密和保存日志文件到DAS、NAS或SAN等外部存储系统，避免重要安全事件的丢失。* 提供丰富的报表，主要包括基于应用的报表、基于网流的分析报表等。* 支持以PDF、HTML、WORD和TXT等多种格式输出。* 可通过Web界面进行报告定制，定制内容包括数据的时间范围、数据的来源设备、生成周期以及输出类型等。,安全
2295,中康汽车配件报工管理系统中康汽车配件报工管理系统,安全
2296,锦德电脑数控皮革切割机 JD-AS-L系列锦德数控单量裁床在操作上非常灵活多样，可以针对各种材料，实现多道工序的复合为一的操作，比如裁剪、标记、打孔、绘图，甚至个性化切割一气呵成。它减少了操作的烦琐性，无需刀模和纸样，释放了您设计的自由，是为包装材料、制鞋、制衣、箱包手袋、家具、汽车内饰、航空座椅、灯具、纸业业等行业定制的优良的全自动裁切方案,智能装备
2297,"DSD-304242"" FHD工业级数字标牌显示器 & 触摸屏",工业自动化
2298,执法巡逻机器人智能机器人搭载执法办案平台，实现辖区街道、广场、营业场所范围内全天候24小时不间断巡逻，实现信息实时采集、处理、认定、处罚、文书下达等整套办案流程。,智能装备
2299,终端安全管理系统【TSM】亚信安全终端安全管理系统，是专用于内部网络安全、信息安全与终端计算机管理，面向多功能多应用的内网管理系统。系统主要包含如下管理功能：系统平台与基础功能、网络准入控制、终端安全防护、终端桌面管理、远程终端运维、移动存储管理、终端设备管理、终端资产管理、违规违规外联、文件外拷管理、文档安全管理、终端代理程序、终端数据备份、终端网络监控、系统预警管理、系统策略管理、系统日志与安全审计等；全面解决内部网络关联的安全、防护、保密、管理、监控、运维等问题，是提供专业解决方案级的标准化产品。,安全
2300,FD86T智能导压型液位变送器FD86T智能导压型液位变送器,工业自动化
2301,超低浓度粉尘在线监测仪1.系统特点西安博纯特有的光路构造，具有较高的灵敏度及分辨力；抽取加热回送气路构造，可用于被测气体含有较高水雾的场合； 附选等动跟踪采样模块，可选择采用等速取样的配置； 采用自适应动分档的方法，具有较宽的动态响应范围； 特有的自动零点及自动跨度校准； 持有的反吹及气幕结构及解算方法，耐窗口污染； 独特的结构设计，一体式的主机和分离式的等动跟踪模块，主机整体重量小于20KG，单人可完成安装、调试、维护工作。2.技术参数测量对象：烟尘、粉尘测量范围：最小（0～5) (mg／m3）、 最大（0～200) (mg/m3 )零点及量程漂移：≤±1.0%F.S./周分辨能力：优于0.005mg/m3模拟输出：4-20(mA) （最大输出负载500)数字输出：RS485（支持Modbus协议）烟道直径：（0.3-20）米烟气流速：（0-30)m/s反吹设置：自动（反吹时间间隔自行设置）采样方法：抽取式被测介质条件：10℃～300℃（高温需定制）防护等级：系统IP65电源：220±10%(VAC）、500W外形尺寸：410mm*502mm*230mm等速采样箱：404mmx 300mm x 140mm重量：主机≤15kg，等速采样箱≤7kg3.测量原理基于前向光散射原理，激光器发出的高稳定性激光经过准直后射入测量室，激光束与颗粒物相遇后产生前向散射光，散射光由透镜接收后，通过信号光纤导入光电检测器，经过高灵敏度光电信号转换后，散射光信号转变成与颗粒物浓度成正比的电信号，经过通过特定的算法，输出颗粒物的浓度值。4.行业应用适合燃煤机组、锅炉超低排放在线监测（如：火电、钢铁、冶金、水泥、石化、陶瓷、铝业等）也可广泛地应用于过程控制、卫生、安全、科研研究等颗粒物连续测量的场所5.执行标准HJ/T 76-2017国定污染源排放烟气连续监测系统技术要求及检测方法,安全
2302,ERP，MES,工业软件与平台
2303,AL-8000-1Z 单防区模块AL-8000-1Z 总线制报警控制系统单防区模块，是具有总线通讯功能的防区扩展设备，通过总线与探测器连接，并具有总线通讯保护电路。本模块可与ALEPH AL-8000总线报警系统配套使用，允许接入1个常闭探测器。,安全
2304,APAX-5580研华APAX-5580是一款高性能的全新设备联网和信息化整合控制平台，支持英特尔酷睿 i7 / i3 /赛扬CPU 处理器、4GB DDR3内存、两个GbE端口、一个RS-232/485/422端口、一个mSATA连接器、两个SD插槽、两个mini PCIe插槽、冗余电源输入及UPS供电、10年寿命RTC电池，此外，通过不同接口可完成灵活的I/O 数据采集，实时I / O控制以及网络通讯，使其完全适用于各种复杂恶劣的工业环境,工业自动化
2305,微型蜗轮减速机微型蜗轮减速机微型蜗轮减速机微型蜗轮减速机电机功率：10W～300W电压：AC 1Phase 110V/220V电压：AC 3Phase 220V/380V电压：DC 0V~220V额定转速：0.0016～720RPM额定扭矩：0.1～30N.m,智能装备
2306,NS6000-FW系列下一代防火墙NS6000-FW是卓越信通推出的“下一代防火墙”，其融合了路由功能和防火墙，并且能够实现防病毒、IPS、反垃圾邮件、上网行为管理、Web过滤、应用控制、流量控制、用户管理等应用层管理。NS6000-FW采用硬件化设计，其多核处理器和专用处理芯片，可以高速处理和转发数据流。,安全
